Monetary,Cluster_KMeans,review_score,is_late,total_payment,churn_reel,score_churn,churn_predit,zone_risque
226.66,1,5.0,0,226.66,1,0.9999627,1,Rouge — Haut risque
463.34,1,4.0,0,463.34,1,0.999908,1,Rouge — Haut risque
377.5,1,2.0,0,377.5,1,0.9995389,1,Rouge — Haut risque
42.31,1,3.0,0,42.31,1,0.9998666,1,Rouge — Haut risque
67.67,1,4.0,0,67.67,0,0.0009497671,0,Vert — Faible risque
85.75,1,1.0,0,85.75,1,0.68027645,1,Jaune — Risque modéré
27.52,1,5.0,0,27.52,1,0.7911008,1,Rouge — Haut risque
116.94,1,5.0,0,116.94,1,0.9999219,1,Rouge — Haut risque
98.23,1,5.0,0,98.23,0,0.025114888,0,Vert — Faible risque
77.69,1,2.0,0,77.69,0,0.14122434,0,Vert — Faible risque
33.85,1,2.0,0,33.85,1,0.97785234,1,Rouge — Haut risque
151.87,1,4.0,0,151.87,1,0.99989676,1,Rouge — Haut risque
121.0,1,4.0,0,121.0,1,0.9999614,1,Rouge — Haut risque
72.14,1,5.0,0,72.14,1,0.99996674,1,Rouge — Haut risque
89.88,1,5.0,0,89.88,1,0.99988353,1,Rouge — Haut risque
119.0,0,1.0,0,89.25,0,0.0010374893,0,Vert — Faible risque
28.79,1,5.0,0,28.79,0,0.012639579,0,Vert — Faible risque
185.05,1,5.0,0,185.05,1,0.7691898,1,Rouge — Haut risque
249.04,0,2.0,0,174.87,0,0.000332701,0,Vert — Faible risque
722.21,1,5.0,0,722.21,1,0.99979943,1,Rouge — Haut risque
451.83,0,5.0,0,146.96,0,0.00040550693,0,Vert — Faible risque
41.01,1,4.0,0,41.01,1,0.9999726,1,Rouge — Haut risque
165.14,1,5.0,0,165.14,0,0.6451045,1,Jaune — Risque modéré
39.24,1,4.0,0,39.24,1,0.68161505,1,Jaune — Risque modéré
190.01,1,5.0,0,190.01,1,0.9997392,1,Rouge — Haut risque
62.83,1,5.0,0,62.83,1,0.9998142,1,Rouge — Haut risque
133.21,1,5.0,0,133.21,1,0.6612136,1,Jaune — Risque modéré
143.58,1,4.0,0,143.58,1,0.9999502,1,Rouge — Haut risque
286.31,1,4.0,0,286.31,1,0.9998497,1,Rouge — Haut risque
306.78,1,5.0,0,306.78,1,0.9998977,1,Rouge — Haut risque
87.83,1,4.0,0,87.83,0,0.059747633,0,Vert — Faible risque
99.9,1,5.0,0,99.9,0,0.0068862224,0,Vert — Faible risque
246.04,1,5.0,0,246.04,0,0.205525,0,Vert — Faible risque
206.97,1,5.0,0,206.97,1,0.9998987,1,Rouge — Haut risque
75.16,1,5.0,0,75.16,1,0.9999541,1,Rouge — Haut risque
306.98,1,5.0,0,306.98,1,0.9998191,1,Rouge — Haut risque
87.43,1,5.0,0,87.43,1,0.9998654,1,Rouge — Haut risque
234.46,1,5.0,0,234.46,1,0.99988794,1,Rouge — Haut risque
372.01,1,1.0,0,372.01,0,0.06515352,0,Vert — Faible risque
135.0,1,5.0,0,135.0,1,0.9996197,1,Rouge — Haut risque
84.56,1,5.0,0,84.56,1,0.9998623,1,Rouge — Haut risque
100.67,1,5.0,0,100.67,0,0.01425823,0,Vert — Faible risque
76.02,1,5.0,0,76.02,1,0.9996177,1,Rouge — Haut risque
97.21,1,4.0,0,97.21,0,0.16505337,0,Vert — Faible risque
163.08,1,5.0,0,163.08,1,0.9997346,1,Rouge — Haut risque
163.81,1,5.0,0,163.81,1,0.999877,1,Rouge — Haut risque
92.57,1,4.0,0,92.57,1,0.9998449,1,Rouge — Haut risque
160.55,1,3.0,0,160.55,1,0.7964256,1,Rouge — Haut risque
155.45,1,5.0,0,155.45,1,0.80090666,1,Rouge — Haut risque
439.39,0,1.0,1,99.01,0,0.00025106873,0,Vert — Faible risque
218.63,1,5.0,0,218.63,1,0.23032324,0,Vert — Faible risque
59.24,1,5.0,0,59.24,1,0.9998311,1,Rouge — Haut risque
334.74,1,4.0,0,334.74,1,0.9999058,1,Rouge — Haut risque
39.09,1,5.0,0,39.09,1,0.9999869,1,Rouge — Haut risque
196.26,1,5.0,0,196.26,1,0.9994324,1,Rouge — Haut risque
186.1,1,5.0,0,186.1,0,0.14880712,0,Vert — Faible risque
24.84,1,5.0,0,24.84,1,0.99986756,1,Rouge — Haut risque
181.41,1,5.0,0,181.41,0,0.02643176,0,Vert — Faible risque
146.5,1,2.0,0,146.5,1,0.9999132,1,Rouge — Haut risque
562.25,1,5.0,0,562.25,1,0.4018902,0,Jaune — Risque modéré
94.66,1,5.0,0,94.66,1,0.9996934,1,Rouge — Haut risque
99.9,1,5.0,0,99.9,0,0.021614425,0,Vert — Faible risque
111.84,1,5.0,0,111.84,1,0.99987566,1,Rouge — Haut risque
247.41,1,5.0,0,247.41,1,0.40525988,0,Jaune — Risque modéré
47.74,1,3.0,0,47.74,1,0.9999579,1,Rouge — Haut risque
167.29,0,4.0,0,62.01,0,0.00085308595,0,Vert — Faible risque
344.28,1,2.0,0,344.28,0,0.81547445,1,Rouge — Haut risque
59.1,1,5.0,0,59.1,1,0.8913186,1,Rouge — Haut risque
63.11,1,5.0,0,63.11,1,0.86301076,1,Rouge — Haut risque
688.24,1,5.0,0,688.24,1,0.68568784,1,Jaune — Risque modéré
34.68,1,5.0,0,34.68,1,0.9999676,1,Rouge — Haut risque
108.86,1,4.0,0,108.86,1,0.9999261,1,Rouge — Haut risque
38.1,1,5.0,0,38.1,1,0.99979717,1,Rouge — Haut risque
69.52,1,3.0,0,69.52,1,0.99997973,1,Rouge — Haut risque
146.4,1,5.0,0,146.4,1,0.21746394,0,Vert — Faible risque
647.54,1,5.0,0,647.54,1,0.9993838,1,Rouge — Haut risque
98.79,1,5.0,0,98.79,1,0.14454812,0,Vert — Faible risque
279.57,1,5.0,0,279.57,0,0.20130341,0,Vert — Faible risque
86.73,1,5.0,0,86.73,1,0.9999304,1,Rouge — Haut risque
65.71,1,4.0,0,65.71,1,0.9999486,1,Rouge — Haut risque
166.59,1,5.0,0,166.59,1,0.9998765,1,Rouge — Haut risque
45.78,1,5.0,0,45.78,1,0.2660597,0,Vert — Faible risque
29.84,1,5.0,0,29.84,0,0.3625482,0,Vert — Faible risque
41.79,1,5.0,0,41.79,1,0.9998572,1,Rouge — Haut risque
293.58,1,1.0,0,293.58,1,0.99989426,1,Rouge — Haut risque
238.78,1,5.0,0,238.78,1,0.4278967,0,Jaune — Risque modéré
98.51,1,5.0,0,98.51,1,0.5392664,1,Jaune — Risque modéré
391.08,1,4.0,0,391.08,0,0.56333035,1,Jaune — Risque modéré
85.72,1,5.0,0,85.72,1,0.68974954,1,Jaune — Risque modéré
57.18,1,5.0,0,57.18,1,0.7100392,1,Rouge — Haut risque
60.05,1,5.0,0,60.05,0,0.012695897,0,Vert — Faible risque
253.84,1,5.0,0,253.84,1,0.20612475,0,Vert — Faible risque
63.99,1,5.0,0,63.99,0,0.0078443205,0,Vert — Faible risque
39.09,1,5.0,0,39.09,1,0.8158161,1,Rouge — Haut risque
394.07,1,4.0,0,394.07,1,0.6321764,1,Jaune — Risque modéré
138.96,1,4.0,0,138.96,1,0.59166604,1,Jaune — Risque modéré
43.22,1,4.0,1,43.22,1,0.9999361,1,Rouge — Haut risque
82.78,1,5.0,0,82.78,1,0.99990606,1,Rouge — Haut risque
22.95,1,5.0,0,22.95,1,0.9758232,1,Rouge — Haut risque
412.43,1,5.0,0,412.43,0,0.056203958,0,Vert — Faible risque
46.96,1,5.0,0,46.96,1,0.99986684,1,Rouge — Haut risque
40.0,1,5.0,0,40.0,1,0.99997807,1,Rouge — Haut risque
242.59,1,5.0,0,242.59,1,0.99979955,1,Rouge — Haut risque
210.93,1,5.0,0,210.93,0,0.5149048,1,Jaune — Risque modéré
151.69,1,5.0,0,151.69,1,0.9203422,1,Rouge — Haut risque
26.69,1,5.0,0,26.69,0,0.2834819,0,Vert — Faible risque
78.87,1,5.0,0,78.87,0,0.16229169,0,Vert — Faible risque
179.9,1,4.0,0,179.9,1,0.99890435,1,Rouge — Haut risque
62.28,1,4.0,0,62.28,1,0.99980456,1,Rouge — Haut risque
38.01,1,5.0,0,38.01,1,0.9998379,1,Rouge — Haut risque
203.23,1,5.0,0,203.23,0,0.49018,0,Jaune — Risque modéré
96.44,1,5.0,1,96.44,1,0.99973136,1,Rouge — Haut risque
43.29,1,2.0,0,43.29,1,0.9999492,1,Rouge — Haut risque
348.02,1,2.0,0,348.02,0,0.2980937,0,Vert — Faible risque
37.0,1,5.0,0,37.0,1,0.9999753,1,Rouge — Haut risque
128.65,1,5.0,0,128.65,1,0.9998267,1,Rouge — Haut risque
53.05,1,5.0,0,53.05,1,0.9999733,1,Rouge — Haut risque
129.78,1,5.0,0,129.78,0,0.2154282,0,Vert — Faible risque
238.53,1,4.0,0,238.53,0,0.25798336,0,Vert — Faible risque
389.98,1,4.0,1,389.98,1,0.9998816,1,Rouge — Haut risque
255.58,1,5.0,0,255.58,1,0.5224976,1,Jaune — Risque modéré
116.92,0,3.0,0,55.01,0,0.0008612682,0,Vert — Faible risque
519.74,1,5.0,0,519.74,1,0.19838297,0,Vert — Faible risque
94.31,1,5.0,0,94.31,1,0.9998853,1,Rouge — Haut risque
51.56,1,5.0,0,51.56,0,0.3583453,0,Vert — Faible risque
148.64,1,5.0,0,148.64,0,0.304229,0,Vert — Faible risque
44.09,1,5.0,0,44.09,1,0.99995375,1,Rouge — Haut risque
245.83,1,5.0,0,245.83,1,0.9999305,1,Rouge — Haut risque
115.35,1,5.0,0,115.35,1,0.99986744,1,Rouge — Haut risque
73.34,1,4.0,1,73.34,1,0.9998976,1,Rouge — Haut risque
132.87,0,5.0,0,72.18,0,0.00010164786,0,Vert — Faible risque
86.15,1,5.0,0,86.15,1,0.84677756,1,Rouge — Haut risque
361.2,1,4.0,0,361.2,1,0.99984396,1,Rouge — Haut risque
93.19,1,5.0,0,93.19,0,0.0036950256,0,Vert — Faible risque
52.85,1,5.0,0,52.85,0,0.0026259604,0,Vert — Faible risque
193.7,1,2.0,1,193.7,1,0.9998708,1,Rouge — Haut risque
829.17,1,1.0,0,829.17,1,0.32569373,0,Vert — Faible risque
145.46,0,5.0,0,69.73,0,0.00044051954,0,Vert — Faible risque
159.53,0,4.0,1,49.94,0,0.00025255317,0,Vert — Faible risque
107.39,1,5.0,0,107.39,1,0.9999521,1,Rouge — Haut risque
52.47,1,3.0,0,52.47,1,0.9998759,1,Rouge — Haut risque
86.24,1,5.0,0,86.24,1,0.9999467,1,Rouge — Haut risque
155.7,1,4.0,0,155.7,1,0.32625377,0,Vert — Faible risque
93.3,1,5.0,0,93.3,1,0.9998678,1,Rouge — Haut risque
76.61,1,5.0,0,76.61,0,0.507283,1,Jaune — Risque modéré
95.99,1,4.0,0,95.99,1,0.99991786,1,Rouge — Haut risque
218.55,1,4.0,0,218.55,1,0.99994147,1,Rouge — Haut risque
181.82,1,1.0,0,181.82,1,0.9999628,1,Rouge — Haut risque
355.43,1,5.0,0,355.43,1,0.9995732,1,Rouge — Haut risque
72.7,1,4.0,0,72.7,1,0.99994004,1,Rouge — Haut risque
106.05,1,5.0,0,106.05,1,0.60140634,1,Jaune — Risque modéré
59.34,1,5.0,0,59.34,1,0.99949384,1,Rouge — Haut risque
74.72,1,5.0,0,74.72,0,0.08595688,0,Vert — Faible risque
69.74,1,4.0,0,69.74,1,0.5319141,1,Jaune — Risque modéré
115.16,1,5.0,0,115.16,0,0.47319832,0,Jaune — Risque modéré
167.39,1,5.0,1,167.39,1,0.9998272,1,Rouge — Haut risque
353.36,1,5.0,0,353.36,1,0.7411846,1,Rouge — Haut risque
113.44,1,3.0,0,113.44,1,0.9999019,1,Rouge — Haut risque
126.92,1,5.0,0,126.92,1,0.47751728,0,Jaune — Risque modéré
133.46,1,5.0,0,133.46,1,0.7279149,1,Rouge — Haut risque
116.9,1,5.0,0,116.9,0,0.038990792,0,Vert — Faible risque
218.94,0,3.0,0,187.19,0,0.00021678762,0,Vert — Faible risque
195.24,1,5.0,0,195.24,0,0.49582058,0,Jaune — Risque modéré
205.07,0,5.0,0,87.58,0,0.00035441353,0,Vert — Faible risque
92.32,1,5.0,0,92.32,0,0.4061807,0,Jaune — Risque modéré
60.53,1,1.0,0,60.53,1,0.9999722,1,Rouge — Haut risque
104.87,1,3.0,0,104.87,1,0.9998423,1,Rouge — Haut risque
71.72,1,5.0,0,71.72,1,0.9997569,1,Rouge — Haut risque
123.42,1,5.0,0,123.42,0,0.25333664,0,Vert — Faible risque
23.28,1,5.0,0,23.28,0,0.012010779,0,Vert — Faible risque
23.78,1,5.0,0,23.78,1,0.9999659,1,Rouge — Haut risque
289.11,0,4.0,0,77.99,0,0.0005261422,0,Vert — Faible risque
115.42,1,5.0,0,115.42,1,0.99990094,1,Rouge — Haut risque
230.25,1,1.0,1,230.25,1,0.49152032,0,Jaune — Risque modéré
77.57,1,5.0,0,77.57,1,0.9352686,1,Rouge — Haut risque
43.09,1,5.0,0,43.09,1,0.99998677,1,Rouge — Haut risque
39.15,1,5.0,0,39.15,1,0.9999875,1,Rouge — Haut risque
85.62,1,4.0,0,85.62,1,0.999851,1,Rouge — Haut risque
66.33,1,5.0,0,66.33,0,0.163997,0,Vert — Faible risque
42.09,1,3.0,0,42.09,1,0.9999645,1,Rouge — Haut risque
30.84,1,5.0,0,30.84,1,0.7785479,1,Rouge — Haut risque
36.0,1,5.0,0,36.0,1,0.99997437,1,Rouge — Haut risque
185.56,1,4.0,0,185.56,1,0.9998807,1,Rouge — Haut risque
88.9,1,5.0,0,88.9,1,0.99974173,1,Rouge — Haut risque
99.52,1,5.0,0,99.52,1,0.54194075,1,Jaune — Risque modéré
312.92,1,5.0,0,312.92,0,0.23290919,0,Vert — Faible risque
100.8,1,2.0,0,100.8,0,0.12199128,0,Vert — Faible risque
36.55,1,5.0,0,36.55,0,0.006846173,0,Vert — Faible risque
776.5,1,5.0,0,776.5,1,0.9999212,1,Rouge — Haut risque
37.75,1,4.0,0,37.75,1,0.9014185,1,Rouge — Haut risque
59.22,1,4.0,0,59.22,0,0.039756414,0,Vert — Faible risque
40.0,1,5.0,0,40.0,1,0.9999788,1,Rouge — Haut risque
154.36,1,1.0,0,154.36,1,0.9998166,1,Rouge — Haut risque
100.18,1,1.0,1,100.18,1,0.9999448,1,Rouge — Haut risque
156.15,1,5.0,0,156.15,1,0.5089975,1,Jaune — Risque modéré
135.04,1,5.0,0,135.04,0,0.012698916,0,Vert — Faible risque
68.4,1,4.0,0,68.4,0,0.012926026,0,Vert — Faible risque
115.81,1,2.0,0,115.81,1,0.74602,1,Rouge — Haut risque
72.58,1,3.0,0,72.58,0,0.089479774,0,Vert — Faible risque
48.13,1,5.0,0,48.13,0,0.61943656,1,Jaune — Risque modéré
147.45,1,5.0,0,147.45,1,0.99994755,1,Rouge — Haut risque
85.16,1,5.0,0,85.16,1,0.5093082,1,Jaune — Risque modéré
88.2,1,5.0,0,88.2,1,0.58816695,1,Jaune — Risque modéré
37.84,1,1.0,0,37.84,1,0.99976796,1,Rouge — Haut risque
68.25,1,5.0,0,68.25,0,0.106224604,0,Vert — Faible risque
67.72,1,5.0,0,67.72,0,0.039239924,0,Vert — Faible risque
185.19,1,4.0,0,185.19,0,0.21009752,0,Vert — Faible risque
87.71,1,5.0,1,87.71,1,0.6962855,1,Jaune — Risque modéré
87.93,1,5.0,0,87.93,1,0.9999075,1,Rouge — Haut risque
50.05,1,3.0,0,50.05,1,0.3892065,0,Vert — Faible risque
184.27,1,5.0,0,184.27,0,0.18196175,0,Vert — Faible risque
296.19,1,3.0,0,296.19,1,0.9998988,1,Rouge — Haut risque
26.64,1,5.0,0,26.64,1,0.9999627,1,Rouge — Haut risque
314.92,1,5.0,0,314.92,1,0.99977535,1,Rouge — Haut risque
106.16,1,5.0,0,106.16,1,0.9999281,1,Rouge — Haut risque
138.5,1,3.0,0,138.5,0,0.120639265,0,Vert — Faible risque
198.13,1,5.0,0,198.13,1,0.9998809,1,Rouge — Haut risque
65.05,1,5.0,0,65.05,1,0.9064128,1,Rouge — Haut risque
41.71,1,5.0,0,41.71,1,0.9998909,1,Rouge — Haut risque
63.27,1,5.0,0,63.27,1,0.9998766,1,Rouge — Haut risque
195.55,1,4.0,0,195.55,0,0.38609266,0,Vert — Faible risque
189.26,1,4.0,0,189.26,0,0.06073174,0,Vert — Faible risque
126.11,1,5.0,0,126.11,1,0.9999013,1,Rouge — Haut risque
26.85,1,5.0,0,26.85,1,0.9773705,1,Rouge — Haut risque
151.23,1,5.0,0,151.23,0,0.09879846,0,Vert — Faible risque
73.15,1,5.0,0,73.15,1,0.9999161,1,Rouge — Haut risque
87.76,1,5.0,0,87.76,1,0.5668226,1,Jaune — Risque modéré
521.37,1,1.0,1,521.37,1,0.99992764,1,Rouge — Haut risque
132.49,1,5.0,0,132.49,0,0.7252319,1,Rouge — Haut risque
77.57,1,5.0,0,77.57,1,0.9999486,1,Rouge — Haut risque
151.49,1,4.0,0,151.49,1,0.9998036,1,Rouge — Haut risque
127.92,1,5.0,0,127.92,1,0.99993825,1,Rouge — Haut risque
70.53,1,5.0,0,70.53,0,0.36790237,0,Vert — Faible risque
117.85,1,4.0,0,117.85,1,0.9999354,1,Rouge — Haut risque
178.59,1,4.0,0,178.59,1,0.9999486,1,Rouge — Haut risque
162.78,0,5.0,0,67.3,0,7.31576e-05,0,Vert — Faible risque
315.69,1,5.0,0,315.69,0,0.0333081,0,Vert — Faible risque
81.98,1,4.0,0,81.98,1,0.99994993,1,Rouge — Haut risque
670.92,1,5.0,0,670.92,1,0.4486782,0,Jaune — Risque modéré
866.2,0,2.5,0,217.06,0,4.893225e-05,0,Vert — Faible risque
312.4,1,3.0,0,312.4,1,0.9998636,1,Rouge — Haut risque
91.66,1,3.0,0,91.66,1,0.99995124,1,Rouge — Haut risque
367.22,1,4.0,0,367.22,1,0.99993145,1,Rouge — Haut risque
82.88,1,5.0,0,82.88,1,0.7104891,1,Rouge — Haut risque
142.42,1,4.0,0,142.42,1,0.5367142,1,Jaune — Risque modéré
409.54,1,5.0,0,409.54,1,0.7305438,1,Rouge — Haut risque
200.82,1,5.0,0,200.82,1,0.6911403,1,Jaune — Risque modéré
639.6,1,5.0,0,639.6,1,0.99989367,1,Rouge — Haut risque
95.57,1,5.0,0,95.57,1,0.99983263,1,Rouge — Haut risque
195.91,1,5.0,0,195.91,0,0.09287335,0,Vert — Faible risque
108.11,1,4.0,0,108.11,0,0.46053073,0,Jaune — Risque modéré
59.59,1,5.0,0,59.59,1,0.99926776,1,Rouge — Haut risque
74.86,0,5.0,0,37.43,0,5.8684254e-05,0,Vert — Faible risque
72.74000000000001,0,5.0,0,38.32,0,0.0004696254,0,Vert — Faible risque
371.78,0,4.0,0,211.02,0,0.00050948345,0,Vert — Faible risque
57.77,1,4.0,0,57.77,1,0.99983513,1,Rouge — Haut risque
44.0,1,5.0,0,44.0,1,0.92682993,1,Rouge — Haut risque
55.43,1,5.0,0,55.43,0,0.042241905,0,Vert — Faible risque
61.8,1,5.0,0,61.8,1,0.77668816,1,Rouge — Haut risque
281.5,0,3.0,0,36.39,0,0.00024382633,0,Vert — Faible risque
43.0,1,5.0,0,43.0,1,0.9664305,1,Rouge — Haut risque
400.18,1,5.0,0,400.18,1,0.9998468,1,Rouge — Haut risque
35.0,1,4.0,0,35.0,1,0.9999908,1,Rouge — Haut risque
133.76,1,5.0,0,133.76,1,0.6277169,1,Jaune — Risque modéré
174.61,1,5.0,0,174.61,1,0.99991417,1,Rouge — Haut risque
110.69,1,5.0,0,110.69,1,0.99995613,1,Rouge — Haut risque
68.28,1,5.0,0,68.28,0,0.09119546,0,Vert — Faible risque
197.31,0,5.0,0,97.16,0,6.741721e-05,0,Vert — Faible risque
152.16,1,5.0,0,152.16,1,0.9999584,1,Rouge — Haut risque
55.0,1,1.0,0,55.0,1,0.99998784,1,Rouge — Haut risque
81.09,1,2.0,0,81.09,1,0.9999454,1,Rouge — Haut risque
50.0,1,5.0,0,50.0,1,0.99998796,1,Rouge — Haut risque
49.24,1,5.0,0,49.24,1,0.9998957,1,Rouge — Haut risque
85.23,1,5.0,0,85.23,1,0.53525513,1,Jaune — Risque modéré
89.07,1,5.0,0,89.07,1,0.9998306,1,Rouge — Haut risque
699.72,1,3.0,0,699.72,0,0.5433831,1,Jaune — Risque modéré
179.38,1,5.0,0,179.38,1,0.99991274,1,Rouge — Haut risque
190.75,0,3.0,0,29.75,0,0.00075714465,0,Vert — Faible risque
233.63,1,3.0,0,233.63,1,0.99985874,1,Rouge — Haut risque
199.92,1,1.0,0,199.92,1,0.9998753,1,Rouge — Haut risque
126.87,1,1.0,0,126.87,0,0.26540136,0,Vert — Faible risque
34.09,1,4.0,0,34.09,1,0.50095594,1,Jaune — Risque modéré
49.64,1,5.0,0,49.64,1,0.99990034,1,Rouge — Haut risque
238.98,1,5.0,0,238.98,1,0.99985063,1,Rouge — Haut risque
148.18,1,1.0,0,148.18,1,0.44641265,0,Jaune — Risque modéré
55.24,1,5.0,1,55.24,1,0.99985576,1,Rouge — Haut risque
86.02,1,5.0,0,86.02,1,0.9999505,1,Rouge — Haut risque
216.69,0,4.0,0,60.53,0,0.0012887518,0,Vert — Faible risque
123.49,1,5.0,0,123.49,0,0.15487789,0,Vert — Faible risque
50.86,1,3.0,0,50.86,1,0.8795348,1,Rouge — Haut risque
53.79,1,5.0,0,53.79,1,0.7186409,1,Rouge — Haut risque
221.19,1,2.0,0,221.19,1,0.9998281,1,Rouge — Haut risque
357.13,1,2.0,0,357.13,1,0.9999167,1,Rouge — Haut risque
39.15,1,4.0,0,39.15,0,0.01997335,0,Vert — Faible risque
1013.8,1,2.0,0,1013.8,1,0.99987805,1,Rouge — Haut risque
116.22,1,3.0,0,116.22,1,0.5813663,1,Jaune — Risque modéré
133.27,1,3.0,0,133.27,1,0.9998517,1,Rouge — Haut risque
182.18,1,3.0,0,182.18,1,0.9999465,1,Rouge — Haut risque
205.78,1,4.0,0,205.78,1,0.9998461,1,Rouge — Haut risque
89.9,1,5.0,0,89.9,1,0.9999279,1,Rouge — Haut risque
407.69,1,5.0,0,407.69,1,0.8377622,1,Rouge — Haut risque
107.4,1,4.0,0,107.4,1,0.52712417,1,Jaune — Risque modéré
40.760000000000005,1,5.0,0,40.760000000000005,0,0.010350445,0,Vert — Faible risque
159.53,1,1.0,1,159.53,0,0.06672814,0,Vert — Faible risque
110.77,1,5.0,0,110.77,0,0.5042623,1,Jaune — Risque modéré
65.71,1,5.0,0,65.71,1,0.9998852,1,Rouge — Haut risque
45.78,1,5.0,0,45.78,0,0.01889493,0,Vert — Faible risque
70.14,1,1.0,0,70.14,1,0.9998789,1,Rouge — Haut risque
138.36,1,5.0,0,138.36,1,0.9999211,1,Rouge — Haut risque
178.74,1,5.0,0,178.74,0,0.11640017,0,Vert — Faible risque
37.79,1,5.0,0,37.79,0,0.31659654,0,Vert — Faible risque
831.72,1,5.0,0,831.72,1,0.99992704,1,Rouge — Haut risque
126.19,1,5.0,0,126.19,0,0.7090265,1,Rouge — Haut risque
82.67,1,5.0,0,82.67,1,0.43729594,0,Jaune — Risque modéré
26.27,1,5.0,0,26.27,1,0.10978851,0,Vert — Faible risque
37.86,1,5.0,0,37.86,1,0.99997294,1,Rouge — Haut risque
137.99,1,4.0,0,137.99,1,0.9999521,1,Rouge — Haut risque
150.05,1,5.0,0,150.05,1,0.99979705,1,Rouge — Haut risque
77.22,1,4.0,0,77.22,1,0.9998524,1,Rouge — Haut risque
132.16,1,5.0,0,132.16,1,0.999863,1,Rouge — Haut risque
183.88,1,4.0,0,183.88,0,0.104880445,0,Vert — Faible risque
63.27,1,3.0,0,63.27,1,0.9998165,1,Rouge — Haut risque
236.32,1,4.0,0,236.32,1,0.99991155,1,Rouge — Haut risque
161.53,1,5.0,0,161.53,1,0.7951515,1,Rouge — Haut risque
166.41,1,5.0,0,166.41,0,0.3269589,0,Vert — Faible risque
55.0,1,2.0,0,55.0,1,0.99996936,1,Rouge — Haut risque
504.3,1,3.0,0,504.3,1,0.3567421,0,Vert — Faible risque
200.0,1,5.0,0,200.0,1,0.99994004,1,Rouge — Haut risque
75.25,1,4.0,0,75.25,1,0.913161,1,Rouge — Haut risque
66.99,1,2.0,0,66.99,1,0.9997818,1,Rouge — Haut risque
214.96,1,5.0,0,214.96,1,0.99989223,1,Rouge — Haut risque
38.09,1,4.0,1,38.09,1,0.9999682,1,Rouge — Haut risque
117.14,0,5.0,0,91.39,0,0.0005483985,0,Vert — Faible risque
74.12,1,4.0,0,74.12,0,0.14024302,0,Vert — Faible risque
117.94,1,5.0,0,117.94,1,0.8957326,1,Rouge — Haut risque
128.26,1,4.0,0,128.26,1,0.9998431,1,Rouge — Haut risque
144.07,1,4.0,0,144.07,1,0.99985886,1,Rouge — Haut risque
158.71,1,4.0,0,158.71,1,0.5147585,1,Jaune — Risque modéré
151.54,1,5.0,0,151.54,0,0.029369274,0,Vert — Faible risque
74.78,1,4.0,0,74.78,0,0.6152601,1,Jaune — Risque modéré
148.2,1,5.0,0,148.2,0,0.16171518,0,Vert — Faible risque
136.7,1,5.0,0,136.7,0,0.18174352,0,Vert — Faible risque
368.7,1,5.0,0,368.7,1,0.99991167,1,Rouge — Haut risque
476.97,1,5.0,0,476.97,1,0.27575523,0,Vert — Faible risque
23.29,1,5.0,0,23.29,0,0.007677425,0,Vert — Faible risque
150.37,1,5.0,0,150.37,0,0.15937029,0,Vert — Faible risque
122.4,1,5.0,0,122.4,1,0.9999064,1,Rouge — Haut risque
42.58,1,4.0,0,42.58,1,0.9997532,1,Rouge — Haut risque
246.82,1,5.0,0,246.82,1,0.9998673,1,Rouge — Haut risque
146.67,1,5.0,0,146.67,1,0.9999305,1,Rouge — Haut risque
66.06,1,5.0,0,66.06,1,0.6186697,1,Jaune — Risque modéré
302.37,1,4.0,0,302.37,0,0.5714218,1,Jaune — Risque modéré
45.86,1,1.0,0,45.86,1,0.99997485,1,Rouge — Haut risque
82.33,1,4.0,0,82.33,0,0.77564627,1,Rouge — Haut risque
85.7,1,5.0,0,85.7,0,0.1378518,0,Vert — Faible risque
44.95,1,5.0,0,44.95,1,0.9998932,1,Rouge — Haut risque
65.46,1,3.0,0,65.46,1,0.99975854,1,Rouge — Haut risque
47.43,1,5.0,0,47.43,1,0.9998047,1,Rouge — Haut risque
41.09,1,5.0,0,41.09,1,0.97676784,1,Rouge — Haut risque
225.32,1,5.0,0,225.32,0,0.19156066,0,Vert — Faible risque
83.23,1,5.0,0,83.23,1,0.9998925,1,Rouge — Haut risque
131.29,0,5.0,0,58.62,0,0.00039984306,0,Vert — Faible risque
35.38,1,2.0,0,35.38,0,0.008118052,0,Vert — Faible risque
78.3,1,5.0,0,78.3,0,0.03337061,0,Vert — Faible risque
209.71,0,5.0,0,106.16,0,0.0002672674,0,Vert — Faible risque
74.03,1,1.0,0,74.03,1,0.37774432,0,Vert — Faible risque
73.51,1,5.0,0,73.51,1,0.8783165,1,Rouge — Haut risque
31.75,1,5.0,0,31.75,1,0.92799777,1,Rouge — Haut risque
79.53,1,1.0,0,79.53,1,0.99990845,1,Rouge — Haut risque
373.17,1,4.0,0,373.17,1,0.80703413,1,Rouge — Haut risque
250.73,1,4.0,1,250.73,1,0.9998909,1,Rouge — Haut risque
827.0,1,3.0,0,827.0,0,0.5596318,1,Jaune — Risque modéré
41.29,1,5.0,0,41.29,0,0.0030813813,0,Vert — Faible risque
65.01,1,1.0,1,65.01,1,0.9999716,1,Rouge — Haut risque
157.24,1,5.0,0,157.24,0,0.5058932,1,Jaune — Risque modéré
113.33,1,5.0,0,113.33,0,0.04627724,0,Vert — Faible risque
169.05,1,5.0,0,169.05,0,0.07093499,0,Vert — Faible risque
